date,CPI,INDPRO,Inflation_YoY,Growth_YoY,Inflation_Delta,Growth_Delta,Regime
1971-04-01,40.1,37.6735,0.04155844155844157,-0.003952621420828639,-0.01121200699037117,0.007088363134952647,Goldilocks
1971-05-01,40.3,37.8646,0.04404145077720201,0.002268462025098783,-0.0032026437109868855,0.014544007326891206,Goldilocks
1971-06-01,40.5,38.0234,0.04381443298969079,0.009737974915486447,-0.0005719899868106282,0.021800052156029204,Goldilocks
1971-07-01,40.6,37.9131,0.04370179948586128,0.004344474437801171,0.002143357927419709,0.00829709585862981,Reflation
1971-08-01,40.7,37.693,0.04358974358974366,0.00029722571639356765,-0.00045170718745835003,-0.0019712363087052154,Deflation
1971-09-01,40.8,38.3056,0.04081632653061207,0.0236090438537655,-0.00299810645907872,0.013871068938279052,Goldilocks
1971-10-01,40.9,38.5924,0.038071065989847774,0.05232388509414165,-0.005630733496013507,0.04797941065634048,Goldilocks
1971-11-01,41.0,38.7561,0.03535353535353525,0.06322665247425352,-0.008236208236208409,0.06292942675785995,Goldilocks
1971-12-01,41.1,39.2035,0.03266331658291466,0.05135631629054527,-0.00815300994769741,0.02774727243677977,Goldilocks
1972-01-01,41.2,40.1408,0.03258145363408538,0.0682762346541479,-0.005489612355762397,0.01595234956000624,Goldilocks
1972-02-01,41.4,40.5459,0.03759398496240607,0.08111732975679731,0.0022404496088708203,0.017890677282543788,Reflation
1972-03-01,41.4,40.8263,0.03499999999999992,0.08977367062522879,0.0023366834170852613,0.03841735433468352,Reflation
1972-04-01,41.5,41.2348,0.034912718204488824,0.09453063824704366,0.0023312645704034463,0.02625440359289577,Reflation
1972-05-01,41.6,41.2405,0.032258064516129226,0.08915715470386565,-0.005335920446276843,0.008039824947068341,Goldilocks
1972-06-01,41.7,41.3497,0.029629629629629672,0.08748034105314084,-0.005370370370370248,-0.002293329572087943,Deflation
1972-07-01,41.8,41.3035,0.029556650246305383,0.08942555475548031,-0.005356067958183441,-0.005105083491563356,Deflation
1972-08-01,41.9,41.879,0.029484029484029284,0.11105510306953548,-0.002774035032099942,0.021897948365669828,Goldilocks
1972-09-01,42.1,42.2132,0.031862745098039325,0.1020111941857067,0.002233115468409652,0.014530853132565857,Reflation
1972-10-01,42.2,42.7494,0.03178484107579482,0.10771550875301883,0.0022281908294894404,0.01828995399753852,Reflation
1972-11-01,42.4,43.2548,0.034146341463414664,0.11607721107128932,0.004662311979385381,0.005022108001753844,Reflation
1972-12-01,42.5,43.7367,0.03406326034063256,0.11563253280957064,0.0022005152425932373,0.013621338623863943,Reflation
1973-01-01,42.7,44.0529,0.03640776699029136,0.09745944276147966,0.004622925914496534,-0.010256065991539165,Stagflation
1973-02-01,43.0,44.6827,0.03864734299516903,0.10202757862077294,0.004501001531754367,-0.01404963245051638,Stagflation
1973-03-01,43.4,44.7045,0.048309178743961345,0.09499268853655618,0.014245918403328783,-0.020639844273014463,Stagflation
1973-04-01,43.7,44.6387,0.053012048192771166,0.08254920601045712,0.01660428120247981,-0.014910236751022543,Stagflation
1973-05-01,43.9,44.9429,0.05528846153846145,0.0897758271601945,0.01664111854329242,-0.012251751460578442,Stagflation
1973-06-01,44.2,45.0035,0.05995203836930463,0.08836339804158211,0.011642859625343283,-0.006629290494974072,Stagflation
1973-07-01,44.2,45.1636,0.05741626794258381,0.09345697095887773,0.004404219749812643,0.010907764948420606,Reflation
1973-08-01,45.0,45.1019,0.07398568019093088,0.07695742496239166,0.018697218652469427,-0.012818402197802836,Stagflation
1973-09-01,45.2,45.4624,0.07363420427553447,0.07697118436887052,0.013682165906229837,-0.011392213672711593,Stagflation
1973-10-01,45.6,45.847,0.08056872037914697,0.07245949650755334,0.023152452436563165,-0.020997474451324383,Stagflation
1973-11-01,45.9,46.0553,0.08254716981132071,0.06474425959662278,0.008561489620389828,-0.012213165365768885,Stagflation
1973-12-01,46.3,45.923,0.0894117647058823,0.04998776770995539,0.015777560430347837,-0.026983416658915127,Stagflation
1974-01-01,46.8,45.6204,0.09601873536299754,0.03558222046675685,0.015450014983850568,-0.03687727604079649,Stagflation
1974-02-01,47.3,45.4759,0.09999999999999987,0.01775183684065662,0.017452830188679158,-0.04699242275596616,Stagflation
1974-03-01,47.8,45.4777,0.10138248847926268,0.01729579796217373,0.011970723773380376,-0.03269196974778166,Stagflation
1974-04-01,48.1,45.3451,0.10068649885583514,0.015824833608505617,0.0046677634928375955,-0.019757386858251236,Stagflation
1974-05-01,48.6,45.7044,0.1070615034168565,0.016943721922706434,0.007061503416856629,-0.0008081149179501868,Stagflation
1974-06-01,49.0,45.6238,0.10859728506787314,0.013783372404368555,0.0072147965886104615,-0.0035124255578051766,Stagflation
1974-07-01,49.3,45.7221,0.1153846153846152,0.012366153273875247,0.014698116528780059,-0.0034586803346303707,Stagflation
1974-08-01,49.9,45.2366,0.10888888888888881,0.002986570410559164,0.0018273854720323168,-0.01395715151214727,Stagflation
1974-09-01,50.6,45.2365,0.11946902654867242,-0.004968941366931823,0.01087174148079928,-0.018752313771300377,Stagflation
1974-10-01,51.0,45.1133,0.11842105263157898,-0.016003228128339875,0.0030364372469637857,-0.02836938140221512,Stagflation
1974-11-01,51.5,43.6278,0.12200435729847503,-0.052708374497614896,0.013115468409586217,-0.05569494490817406,Stagflation
1974-12-01,51.9,42.0533,0.12095032397408212,-0.08426496526794858,0.0014812974254097,-0.07929602390101675,Stagflation
1975-01-01,52.3,41.4676,0.11752136752136755,-0.09102945173650379,-0.0008996851102114345,-0.07502622360816391,Deflation
1975-02-01,52.6,40.5165,0.11205073995771686,-0.10905556569523644,-0.00995361734075817,-0.05634719119762155,Deflation
1975-03-01,52.8,40.0638,0.10460251046025104,-0.11904515839631291,-0.016347813513831078,-0.034780193128364334,Deflation
1975-04-01,53.0,40.1573,0.10187110187110182,-0.11440706934156064,-0.015650265650265727,-0.023377617605056855,Deflation
1975-05-01,53.1,40.0253,0.09259259259259256,-0.12425718311584877,-0.0194581473651243,-0.015201617420612323,Deflation
